0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
57565.851563,57803.066406,55964.222656,56280.425781,591.195557,594.830994,577.508362,581.395325,4340.036133,4376.875977,4176.183594,4239.981445,571.351379,619.075195,558.716858,559.120972,0.226680,0.230245,0.211836,0.221825,123.878624,124.509636,113.000458,120.228188,42,72973.062500,73293.710938,71010.539063,71258.054688,367955.156250,369471.406250,357712.093750,359789.500000,51185.597656,51405.656250,49940.398438,50235.796875,43038.359375,43207.562500,41948.765625,42224.390625,6628232.500000,6654636.000000,6453052.500000,6495718.000000,103473754.37798694,17036.810546875,15845.23046875,6810.0,0.5
57165.417969,59367.968750,57146.683594,57274.679688,590.356995,646.958801,587.859802,603.730225,4271.394531,4550.518066,4249.774414,4274.743164,618.960999,634.369507,608.231323,612.676819,0.217132,0.228810,0.214317,0.216326,115.086845,130.042709,114.352242,122.648529,32,72378.562500,75110.273438,72350.101563,72534.312500,365447.093750,379141.656250,365327.343750,365813.375000,51025.738281,52950.410156,51002.730469,51096.460938,42888.355469,44566.050781,42863.269531,43024.109375,6597861.000000,6847887.500000,6596299.000000,6590912.500000,80354882.4508328,,,,0.5
58960.285156,59183.480469,53569.765625,53569.765625,639.003601,657.512939,566.533142,585.147339,4522.208984,4550.842285,3933.506592,4030.908936,617.155884,618.691040,546.133850,555.829041,0.221047,0.221759,0.190344,0.200887,119.164246,119.828178,102.029152,103.829582,47,74669.015625,74979.257813,68511.445313,68511.445313,376579.343750,378004.906250,342471.500000,342471.500000,52600.238281,52793.203125,47323.101563,47323.101563,44290.316406,44471.179688,40161.789063,40161.789063,6784884.500000,6801135.000000,6070792.500000,6070792.500000,280879409.9230014,16624.869140625,15491.66015625,6850.0,0.5
53736.429688,55329.257813,53668.355469,54815.078125,587.103333,621.386658,584.794312,600.336792,4042.999023,4187.684082,4033.513916,4096.912109,556.604675,573.629150,555.838318,563.338440,0.201429,0.209613,0.200871,0.205347,104.302078,118.079910,103.338898,113.276649,21,68724.593750,70771.656250,68647.195313,70113.968750,343537.000000,353719.968750,343101.781250,350432.812500,47470.332031,48877.425781,47410.195313,48423.203125,40286.738281,41468.449219,40223.628906,41083.078125,6089680.000000,6270187.000000,6081965.500000,6211917.500000,74524532.81525446,,,,0.5
54813.023438,57393.843750,53576.734375,57248.457031,601.006409,612.737549,574.551270,611.366821,4101.648926,4297.916504,3989.969971,4294.453613,563.370972,568.493103,537.422546,568.336182,0.205295,0.207472,0.193064,0.207472,113.753868,114.004623,101.441124,110.589020,27,70111.343750,73124.179688,68530.000000,72853.359375,350419.656250,366918.843750,342516.062500,365989.406250,48421.386719,50827.242188,47329.261719,50696.085938,41081.539063,43024.722656,40154.960938,42913.328125,6211685.000000,6526598.500000,6071582.500000,6510577.000000,78986980.36377531,,,,0.5
57291.906250,58872.878906,56792.527344,57806.566406,611.762634,628.496887,602.442932,624.310059,4296.946777,4460.848633,4284.504883,4445.104980,568.920349,581.188171,558.350525,576.121765,0.207444,0.223692,0.203252,0.215175,110.495132,120.258301,109.416039,120.258301,33,72908.648438,75166.007813,72364.695313,73636.023438,366267.156250,376085.843750,362381.750000,369268.343750,50734.558594,52219.007813,50321.472656,51189.449219,42945.898438,44253.273438,42566.054688,43416.718750,6515518.000000,6694553.000000,6438625.500000,6578705.000000,119724067.65000129,16683.98046875,15782.830078125,6870.0,0.5
57830.113281,59113.402344,56057.281250,57005.425781,623.956970,635.129517,604.867615,622.669861,4447.768066,4753.266113,4358.074219,4631.479004,575.651184,586.898010,557.528259,570.529663,0.215111,0.226890,0.213251,0.214715,120.442215,124.555313,114.489075,120.343697,40,73666.023438,75445.843750,71736.000000,72827.109375,369418.781250,376239.062500,357286.687500,362799.625000,51210.300781,51991.242188,49508.781250,50313.386719,43434.406250,44255.308594,42107.652344,42876.402344,6581385.000000,6659183.500000,6344891.500000,6453907.000000,202982701.6267542,16318.9697265625,15537.6904296875,6502.0,0.5
56907.964844,59041.683594,56553.082031,57229.828125,621.812866,650.253174,619.197205,627.971558,4623.679688,4780.732422,4530.272461,4586.990234,569.954773,587.039368,565.719543,571.056885,0.214487,0.218496,0.206298,0.209487,120.248314,127.330017,117.504074,119.750847,34,72702.601563,75267.406250,72512.921875,73320.281250,362179.375000,375983.343750,360135.687500,364456.718750,50227.371094,52107.593750,49983.929688,50560.609375,42803.097656,44320.882813,42635.253906,43105.222656,6442873.500000,6672937.500000,6380469.500000,6460246.500000,144018705.9045541,16133.8896484375,15254.0498046875,6752.0,0.5
57217.371094,57349.234375,55895.132813,56477.816406,627.571838,629.884949,606.647827,619.470154,4586.333008,4628.919922,4441.507813,4511.302246,571.033203,572.097290,559.177429,561.450623,0.209476,0.223011,0.202169,0.209726,119.681267,119.707138,107.226540,107.866547,32,73304.320313,73423.367188,71565.390625,72396.257813,364377.375000,365675.937500,356029.625000,360164.687500,50549.601563,50583.859375,49311.750000,49953.894531,43095.835938,43053.101563,42017.878906,42465.500000,6458840.000000,6477022.500000,6316086.000000,6383236.000000,155967456.05162677,16475.25,15381.3203125,6582.0,0.5
56509.164063,57482.167969,52496.585938,53598.246094,620.299011,628.316345,579.845215,594.635986,4514.355957,4647.289063,4100.145508,4220.706055,562.035828,567.537109,526.293396,532.355042,0.209463,0.211991,0.193274,0.199993,107.868294,113.173370,100.802109,108.137848,31,72436.445313,73394.039063,67411.914063,68866.242188,360364.593750,366103.937500,334739.218750,341763.843750,49981.621094,50839.183594,46423.781250,47371.308594,42489.070313,43274.242188,39679.492188,40505.000000,6386779.000000,6507063.000000,5917380.000000,6046525.500000,159337582.2731632,16347.8701171875,15085.4697265625,6524.0,0.5
53727.878906,53904.679688,42874.617188,49200.703125,596.148682,596.148682,495.132263,569.077271,4227.762207,4242.725586,3525.494141,4119.587402,533.383179,533.978516,354.558533,473.850800,0.200356,0.200562,0.132826,0.178853,108.735344,108.763481,77.021767,92.880234,25,69032.804688,69259.968750,55087.878906,63216.015625,342590.437500,343717.812500,273385.718750,313723.375000,47485.878906,47642.140625,37893.531250,43486.582031,40602.964844,40736.574219,32400.990234,37181.710938,6061149.500000,6081095.000000,4836771.500000,5550085.500000,493614530.05987686,,,,0.5
49201.519531,49768.148438,47857.496094,49368.847656,568.651428,581.806580,543.635559,557.783081,4119.628906,4246.923340,4040.217529,4198.322754,473.473907,478.352234,436.660339,453.490265,0.178263,0.181133,0.162949,0.171255,93.019386,95.311951,82.750076,85.790024,18,63217.062500,63945.105469,61490.183594,63280.542969,313728.562500,317341.625000,305158.531250,314795.531250,43487.304688,43988.125000,42299.375000,43672.867188,37182.324219,37610.535156,36166.628906,37300.187500,5550177.500000,5614096.000000,5398565.000000,5580876.500000,255065311.59949723,,,,0.5
49413.480469,50929.519531,47281.035156,50582.625000,557.949768,593.383728,534.263672,589.256165,4199.000000,4375.520508,3930.806641,4358.737305,453.645905,480.614777,421.895874,475.756775,0.171383,0.180527,0.159558,0.178400,86.478020,94.899666,77.190048,93.319298,16,63337.753906,64971.601563,60463.082031,64560.929688,315080.093750,324741.906250,301530.062500,322530.000000,43712.347656,45136.082031,41835.867188,44827.585938,37333.910156,38409.972656,35642.855469,38138.136719,5585922.000000,5780398.500000,5352887.000000,5739481.000000,235187809.14000744,16591.970703125,15225.150390625,6590.0,0.5
50581.828125,51934.781250,50175.808594,50700.085938,589.110779,593.799255,573.338501,579.689880,4358.586914,4428.589355,4264.323730,4315.061523,476.117645,500.096222,465.259735,475.160278,0.178374,0.183539,0.175505,0.176805,93.347420,96.677628,88.149651,89.952179,25,64559.917969,65680.570313,63454.234375,64117.000000,322524.937500,330663.562500,319469.375000,322822.656250,44826.882813,46178.332031,44523.503906,44974.980469,38137.535156,39241.660156,37894.828125,38277.144531,5739390.500000,5899211.500000,5699269.500000,5755790.500000,87044443.25951271,16853.5703125,15686.919921875,6712.0,0.5
50667.648438,51171.375000,48765.988281,50504.796875,579.182678,607.780884,567.616211,607.592773,4311.674316,4453.112305,4234.537598,4439.357910,474.897644,487.095428,464.222687,480.850708,0.176609,0.182168,0.172630,0.179151,89.689697,93.242516,86.775047,93.221054,28,64075.980469,64628.882813,61613.484375,63901.597656,322616.125000,324661.906250,309620.125000,320437.781250,44946.207031,45188.109375,43256.894531,44519.976563,38252.656250,38775.722656,36977.250000,38234.957031,5752108.000000,5825451.500000,5549834.000000,5741637.500000,80790215.78247613,16899.919921875,15786.990234375,6758.0,0.5
50450.082031,50797.164063,47358.351563,47672.121094,606.635925,616.647339,568.039551,571.648987,4433.024902,4482.313965,4078.844238,4119.815918,480.068268,483.148621,449.476440,449.476440,0.178961,0.181890,0.169484,0.169484,93.034302,94.494781,83.389755,85.461769,29,63832.371094,64265.527344,60211.410156,60575.105469,320090.625000,322292.781250,302032.625000,304033.718750,44471.746094,44787.503906,41934.921875,42211.375000,38193.539063,38466.101563,35827.968750,36048.945313,5735417.500000,5777111.000000,5372679.000000,5407997.000000,123048809.11234662,16780.470703125,15517.3701171875,6642.0,0.5
47642.144531,50015.253906,47023.699219,47243.304688,570.981018,594.597229,551.735840,552.966858,4113.588379,4227.111816,3897.767578,3908.496094,449.528961,468.204987,438.093658,439.278503,0.169466,0.174610,0.164065,0.164422,85.559891,91.738060,80.718231,80.739677,24,60537.015625,63476.859375,59840.242188,60119.703125,303842.531250,318447.125000,299536.250000,300935.125000,42184.832031,44288.554688,41545.859375,41739.886719,36026.273438,37809.679688,35431.414063,35596.886719,5404596.000000,5684089.500000,5331781.500000,5356681.500000,127528293.50107794,16856.630859375,15630.599609375,6742.0,0.5
47264.632813,49458.210938,46942.347656,49362.507813,553.671082,572.191528,542.565674,564.322510,3909.667725,4095.648438,3846.054443,4084.452393,439.355499,461.339600,433.714966,459.781769,0.164499,0.170080,0.161817,0.169019,80.787704,86.995476,79.292419,86.392815,16,60146.847656,62938.296875,59736.718750,62816.507813,301071.000000,315043.875000,299018.062500,314434.250000,41758.730469,43702.562500,41473.988281,43617.996094,35612.957031,37270.968750,35370.121094,37198.847656,5359100.000000,5608314.000000,5322557.500000,5597461.500000,65358868.696470305,,,,0.5
49354.855469,50724.867188,48725.851563,50098.335938,564.141418,574.185059,559.515259,570.823975,4084.811279,4173.608887,3993.055908,4134.453125,459.319305,462.775208,443.059296,458.711578,0.168904,0.172899,0.165899,0.169891,86.428909,88.903542,83.035156,88.109116,27,62806.765625,64550.179688,62006.328125,63729.589844,314385.500000,323112.312500,310378.812500,319126.406250,43611.234375,44821.808594,43055.429688,44292.691406,37193.078125,38218.042969,36719.070313,37789.625000,5596594.000000,5751946.000000,5525268.000000,5686787.500000,61842877.907470584,,,,0.5
50114.742188,50205.000000,45894.847656,46737.480469,571.177429,572.882385,511.998474,521.011597,4136.359863,4145.955078,3680.609131,3784.226807,458.772278,461.135071,415.577271,421.663849,0.169880,0.170615,0.151996,0.157565,88.103561,90.010117,75.785927,79.149628,28,63750.460938,63866.730469,58729.890625,59863.003906,319230.906250,319805.843750,292212.500000,297577.562500,44307.195313,44382.273438,40644.062500,41421.281250,37802.000000,37878.464844,34720.781250,35371.253906,5688649.500000,5698443.000000,5208640.500000,5308443.000000,155942321.22961456,16719.5703125,15413.2802734375,6686.0,0.5
46709.824219,48431.398438,46424.496094,46612.632813,520.631714,536.297668,510.420776,511.229370,3782.822754,3866.633789,3700.104736,3745.440430,421.833618,441.669250,419.628693,424.442963,0.157465,0.219632,0.155447,0.180157,79.052780,87.494423,76.622589,87.311905,21,59827.574219,62304.574219,59466.714844,59978.804688,297401.437500,308386.937500,295584.781250,296805.937500,41396.765625,43013.816406,41143.710938,41405.488281,35350.320313,36604.500000,35137.261719,35233.183594,5305301.500000,5508854.000000,5272105.000000,5301837.500000,97582700.46393362,16652.580078125,15237.6396484375,6770.0,0.5
48379.753906,49473.957031,46671.964844,48896.722656,528.428040,546.578125,503.037476,541.026978,3862.251465,4086.372803,3664.719971,4018.388672,437.143890,449.312012,417.528259,447.720245,0.191144,0.191144,0.171266,0.181082,87.273590,105.269608,86.306923,101.181450,28,62252.648438,63515.902344,60269.609375,62770.187500,308058.093750,315030.375000,297188.406250,311354.750000,42975.203125,43813.046875,41480.968750,43307.628906,36568.902344,37296.335938,35316.675781,36869.105469,5502834.000000,5640897.000000,5313186.500000,5581279.500000,126754841.46104088,16813.5703125,15565.580078125,6740.0,0.5
48900.464844,49425.574219,47529.878906,47665.425781,541.403809,545.151978,525.121643,526.246521,4020.415039,4110.368652,3956.057129,3962.469727,447.714752,453.086334,437.877502,438.585663,0.181171,0.184933,0.172655,0.173454,101.209602,109.770050,98.104958,98.401886,29,62774.992188,63128.812500,60730.734375,60918.656250,311378.593750,314761.812500,302684.531250,303547.718750,43310.945313,43746.671875,41949.871094,42055.492188,36871.925781,37246.171875,35678.449219,35777.476563,5581706.500000,5643535.500000,5403315.500000,5418103.000000,69410201.31657898,16849.08984375,15180.4296875,6730.0,0.5
47653.730469,48004.894531,45618.214844,46202.144531,526.148804,535.428284,511.700500,525.706299,3959.012451,3992.792480,3711.424561,3879.486572,438.593964,441.008453,418.864563,425.827728,0.173381,0.176559,0.162263,0.169010,98.181892,115.909233,98.181892,111.008766,23,60903.707031,61357.453125,58559.695313,59578.589844,303473.250000,305699.968750,290779.625000,294557.156250,42045.171875,42383.761719,40375.589844,41104.570313,35768.699219,36024.503906,34353.617188,34909.046875,5416773.500000,5459174.500000,5172005.000000,5254038.500000,95993031.30199295,16668.640625,15169.6796875,6808.0,0.5
46219.253906,47313.828125,45598.441406,46848.777344,526.172363,537.818420,517.323853,533.891357,3880.291504,3993.829834,3774.614990,3960.860107,425.845459,438.760162,419.871155,436.058960,0.169100,0.174874,0.166244,0.172400,111.010483,117.373932,105.634331,116.016869,24,59600.652344,61012.128906,58800.105469,60412.433594,294666.250000,301644.593750,290708.312500,298679.687500,41119.792969,42094.167969,40567.476563,41680.417969,34921.976563,35717.964844,34452.906250,35366.890625,5255984.500000,5380292.000000,5185386.500000,5327408.500000,38789765.87844902,,,,0.5
46853.867188,48089.664063,46502.953125,46707.015625,534.018494,543.750793,527.772705,529.972046,3960.872314,4018.658447,3894.398682,3922.592529,436.016174,444.720581,432.729218,433.019104,0.172533,0.174378,0.169382,0.169576,115.851479,116.695313,106.944221,107.673782,29,60419.000000,62012.582031,59966.488281,60249.058594,298712.156250,306590.843750,296474.937500,297785.250000,41684.949219,42784.414063,41372.750000,41542.992188,35370.734375,36303.656250,35105.824219,35306.625000,5327987.500000,5468516.000000,5288083.500000,5302203.500000,59571777.20262505,,,,0.5
46707.062500,47401.718750,45579.808594,46880.277344,529.728027,534.780212,506.370361,523.162476,3923.695801,3980.098633,3759.403320,3933.844482,433.037048,439.017365,419.631104,430.444489,0.169523,0.170833,0.161497,0.167322,107.680351,115.923790,101.056824,113.408516,25,60249.125000,61339.480469,58957.027344,60646.343750,297785.562500,302219.125000,290598.625000,298894.593750,41543.039063,42023.425781,40365.480469,41569.914063,35306.664063,35874.804688,34434.179688,35489.683594,5302209.500000,5387134.000000,5175255.500000,5328689.500000,80976042.1703673,16442.310546875,14980.9404296875,6746.0,0.5
46886.078125,49300.917969,46698.773438,48936.613281,523.388428,535.106140,517.760254,528.710999,3938.463867,4058.821289,3918.837891,4020.260010,430.345673,440.478455,427.539459,438.415100,0.167098,0.172340,0.166108,0.171175,113.401344,124.018204,110.932785,123.332947,27,60653.847656,63738.695313,60419.339844,63238.339844,298931.562500,314140.531250,297742.031250,311829.000000,41575.058594,43688.652344,41408.410156,43354.804688,35494.074219,37208.144531,35370.632813,36882.500000,5329348.500000,5607536.000000,5304000.000000,5578511.000000,81916633.09395172,16744.26953125,15341.08984375,6804.0,0.5
48937.097656,49544.796875,48450.941406,48628.511719,528.772766,544.647095,527.638855,533.644958,4018.695801,4073.791504,3947.690186,3982.099609,438.415436,446.362091,435.384766,438.365997,0.171129,0.179585,0.170055,0.173214,123.377365,127.421661,116.069687,116.477356,45,63238.960938,63970.011719,62527.292969,62498.382813,311832.062500,315753.937500,308680.937500,309768.468750,43355.234375,43932.410156,42874.914063,42933.625000,36882.863281,37360.144531,36397.410156,36423.582031,5578566.000000,5652054.000000,5535972.000000,5550142.000000,63504459.144751064,16874.880859375,15521.8896484375,6924.0,0.5
48626.343750,51332.339844,48065.835938,50784.539063,533.718323,552.528687,524.781067,548.725830,3981.961670,4149.026855,3897.234375,4108.015625,438.377899,457.705719,435.338013,455.401520,0.173209,0.184522,0.171740,0.184490,116.732132,124.981415,116.472740,121.209969,34,62495.597656,65753.234375,61656.453125,65142.597656,309754.687500,327002.406250,306217.843750,323512.750000,42931.710938,45285.339844,42421.753906,44849.703125,36421.957031,38258.199219,35969.347656,37882.675781,5549895.000000,5874986.500000,5491858.500000,5813032.000000,87225955.654644,16963.439453125,15653.3701171875,7020.0,0.5
50806.050781,51814.027344,50514.496094,50822.195313,549.002258,554.125061,538.233704,541.902039,4111.345215,4134.106445,4029.064453,4047.982910,455.471375,460.984253,449.890411,451.695892,0.184979,0.195290,0.179761,0.186622,121.400230,124.612068,113.664391,114.976456,41,65170.191406,66433.359375,64722.351563,65088.496094,323649.781250,329931.000000,321666.187500,323615.406250,44868.703125,45774.117188,44604.046875,44886.011719,37898.722656,38670.054688,37668.808594,37962.453125,5815494.000000,5924934.000000,5777519.500000,5814389.500000,73521296.37493415,,,,0.5
50854.917969,51176.597656,50236.707031,50429.859375,542.467102,550.865967,540.545410,547.326233,4049.781982,4138.564941,4027.927002,4093.281006,451.653503,460.563232,448.206268,456.433838,0.186712,0.194876,0.185571,0.190657,115.061066,117.172302,112.566216,115.031929,39,65130.402344,65542.382813,64338.652344,64586.023438,323823.781250,325872.125000,319887.250000,321117.156250,44914.910156,45199.019531,44368.910156,44539.500000,37986.894531,38227.179688,37525.113281,37669.390625,5818133.500000,5854935.500000,5747406.000000,5769503.500000,41516405.067009136,,,,0.5
50428.691406,51196.378906,49623.105469,50809.515625,547.324158,549.410034,537.461731,546.994995,4094.151611,4105.023926,4013.026367,4067.328125,456.439453,456.439453,445.479858,452.221100,0.190567,0.192546,0.185646,0.190020,115.006401,117.934357,109.573189,115.214828,37,64584.531250,65588.187500,63552.804688,65118.492188,321109.750000,326003.156250,315980.093750,323539.750000,44538.468750,45242.851563,43757.652344,44871.050781,37668.519531,38205.398438,37066.773438,37909.792969,5769370.000000,5856174.500000,5677205.500000,5809738.000000,51564352.51157074,,,,0.5
50802.609375,51956.328125,50499.468750,50640.417969,546.507874,571.548889,543.506348,562.641479,4064.746338,4126.001465,4033.492432,4037.547607,452.184479,475.590851,448.524323,465.268524,0.189986,0.192923,0.187239,0.187705,115.111511,120.843353,113.399055,113.598618,40,65109.640625,66481.132813,64716.734375,64760.640625,323495.781250,331029.343750,321560.406250,322645.312500,44864.953125,45876.656250,44609.058594,44697.410156,37904.640625,38654.781250,37680.027344,37673.988281,5808948.000000,5969938.000000,5775245.500000,5813199.500000,55941235.30876723,17141.08984375,15871.259765625,7068.0,0.5
50679.859375,50679.859375,47414.210938,47588.855469,563.590332,563.590332,530.059937,534.928040,4037.538086,4037.538086,3769.280029,3800.893066,465.314056,465.314056,438.937134,439.571533,0.187847,0.187885,0.172738,0.174117,113.759529,116.611526,104.702087,107.215614,41,64811.078125,64811.078125,60787.386719,60992.253906,322896.593750,322896.593750,301966.875000,303079.125000,44732.222656,44732.222656,41924.261719,42064.882813,37703.332031,37703.332031,35286.320313,35426.808594,5817727.000000,5817727.000000,5443625.500000,5461868.000000,105321181.22403143,17134.16015625,15781.7197265625,7068.0,0.5
47623.871094,48119.742188,46201.496094,46444.710938,534.850037,540.615784,511.745331,514.000793,3797.436279,3827.981934,3612.795898,3628.531738,439.478943,445.111481,428.686035,430.083099,0.174095,0.177339,0.166760,0.167765,107.124519,110.558716,102.695328,102.998123,27,61037.132813,61687.437500,59077.667969,59372.222656,303302.156250,306594.937500,294224.968750,295773.843750,42095.835938,42554.261719,40696.171875,40885.140625,35452.875000,35814.031250,34239.140625,34410.515625,5465887.000000,5525821.000000,5311208.500000,5338808.000000,97118063.27273105,17149.9296875,15766.2197265625,7068.0,0.5
46490.605469,47879.964844,46060.312500,47178.125000,514.570251,527.568298,509.003479,518.909729,3632.219727,3767.559814,3595.204834,3713.852051,430.105988,436.794952,425.085571,431.536743,0.168137,0.175771,0.165381,0.171313,103.097176,105.361458,98.326004,101.928276,22,59430.894531,61058.207031,58888.109375,60136.871094,296066.125000,305134.218750,293325.906250,300670.906250,40925.542969,42321.101563,40583.375000,41666.917969,34444.519531,35485.996094,34131.937500,34953.328125,5344083.500000,5512037.500000,5295968.500000,5428610.000000,101952586.60087904,17164.240234375,15741.5595703125,6960.0,0.5
47169.371094,48472.527344,45819.953125,46306.445313,519.123047,527.697327,507.885712,511.708313,3713.430176,3807.288818,3636.869873,3682.632813,431.567810,436.742126,421.298859,430.639557,0.171317,0.175294,0.167307,0.170496,101.849525,111.501465,100.361008,109.270485,28,60125.714844,61696.949219,57915.734375,58533.664063,300615.125000,308280.437500,291227.062500,294319.156250,41659.187500,42793.972656,40254.160156,40712.718750,34946.843750,35862.835938,33857.281250,34221.203125,5427603.000000,5577297.500000,5273212.500000,5330242.500000,83118975.50849235,17164.130859375,15644.9697265625,6930.0,0.5
46311.746094,47827.312500,46288.484375,47686.812500,511.910370,527.352722,511.903534,527.352722,3683.047119,3769.917969,3682.286621,3769.697021,430.698975,445.120422,430.493622,444.456177,0.170510,0.173423,0.170353,0.173035,109.381569,114.223862,108.727119,114.158012,21,58540.359375,60456.113281,58510.960938,60278.515625,294352.812500,303985.593750,294205.000000,303092.593750,40717.378906,42049.867188,40696.929688,41926.339844,34225.121094,35345.148438,34207.933594,35241.316406,5330852.500000,5505306.000000,5328175.000000,5489133.500000,35427941.29439533,,,,0.5
47680.925781,47881.406250,46856.937500,47345.218750,527.291626,533.371033,518.753540,531.396667,3769.298340,3836.161865,3727.357422,3829.564941,444.422424,451.707336,443.317383,447.832642,0.173027,0.175989,0.171201,0.174403,114.204704,117.315094,112.213882,113.186333,29,60271.074219,60437.347656,59144.230469,59937.441406,303055.187500,304329.437500,297818.000000,300921.500000,41921.167969,42097.429688,41196.710938,41629.800781,35236.968750,35385.125000,34628.027344,35014.582031,5488456.000000,5511533.000000,5393608.000000,5451565.500000,33244341.12903619,,,,0.5
47343.542969,47510.726563,45835.964844,46458.117188,531.388855,532.095581,510.652161,512.135986,3829.535645,3836.198730,3698.047607,3761.380371,447.817780,447.817780,432.527802,434.943848,0.174406,0.174406,0.168271,0.170088,113.173409,113.901268,106.457054,108.145210,29,59935.316406,60264.031250,58466.382813,59242.695313,300910.843750,301973.437500,291337.968750,295292.437500,41628.324219,41849.964844,40575.277344,41105.722656,35013.343750,35182.785156,34011.476563,34458.078125,5451372.500000,5469126.000000,5284611.500000,5358107.500000,52949791.441881076,17226.099609375,15832.7998046875,7068.0,0.5
46458.851563,47406.546875,45752.464844,45897.574219,512.130310,519.701660,503.215363,507.506104,3761.361572,3876.785156,3723.349854,3794.056641,434.979279,438.985931,427.229980,427.524323,0.170151,0.172339,0.168128,0.168803,108.147064,109.116112,103.239243,103.239243,23,59243.628906,60131.886719,58179.566406,58314.062500,295297.093750,301268.625000,290747.750000,291692.875000,41106.375000,41956.500000,40554.570313,40677.875000,34458.621094,35015.472656,33836.234375,33923.312500,5358192.500000,5508392.000000,5313005.000000,5332174.000000,83970320.18859081,17336.759765625,15622.7197265625,7068.0,0.5
45899.359375,46929.046875,42798.222656,43569.003906,507.597809,515.239197,462.057556,475.056946,3794.269043,3842.059814,3456.745361,3550.386963,427.531342,432.091095,394.798248,401.572510,0.168835,0.170747,0.151898,0.159420,103.260681,106.469109,91.376854,97.852577,24,58316.328125,59644.000000,54599.964844,55596.835938,291704.187500,298210.625000,271995.562500,276924.593750,40679.453125,41486.542969,37839.750000,38520.269531,33924.628906,34685.585938,31572.978516,32143.250000,5332381.000000,5433187.000000,4968788.000000,5059535.000000,147575118.88624373,17112.599609375,15100.169921875,7188.0,0.5
43565.511719,43748.718750,42645.539063,43160.929688,475.079071,481.062836,460.248505,473.275604,3549.708984,3549.708984,3335.376709,3418.408203,401.528931,401.989044,389.133057,400.639252,0.159436,0.161706,0.155142,0.160213,97.831512,97.831512,91.263786,95.198540,15,55592.382813,55868.910156,54520.191406,54947.097656,276902.406250,278031.875000,271980.468750,275496.218750,38517.183594,38691.019531,37721.003906,38203.507813,32140.673828,32303.835938,31560.642578,31892.861328,5059130.000000,5075843.000000,4936157.500000,5000901.000000,105593994.0584256,17156.51953125,15080.8603515625,7030.0,0.5
43153.570313,43153.570313,41077.445313,41557.902344,473.000061,474.296204,439.260010,447.788483,3417.837891,3420.461914,3117.381348,3193.210449,400.596405,400.722931,378.257874,386.058319,0.160205,0.160295,0.151299,0.155023,95.178711,95.290390,85.430511,86.767715,18,54937.730469,54937.730469,52026.433594,52537.539063,275449.250000,275449.250000,261979.625000,265043.812500,38196.996094,38196.996094,36222.503906,36575.898438,31887.425781,31887.425781,30278.390625,30568.537109,5000048.500000,5000048.500000,4751727.500000,4801373.500000,123950960.00710364,17166.279296875,14935.900390625,7068.0,0.5
41561.464844,42228.941406,40672.277344,41733.941406,447.856812,458.483795,419.195465,430.246155,3193.502441,3240.304443,3020.880859,3091.972656,386.054779,390.988892,365.276459,374.257965,0.155031,0.157725,0.147669,0.151954,86.751747,89.432838,79.608589,84.056839,10,52542.046875,53389.628906,51421.550781,52763.808594,265066.562500,269323.531250,259395.578125,266166.562500,36579.035156,37170.082031,35799.898438,36734.382813,30571.160156,31076.955078,29931.378906,30712.675781,4801785.000000,4881159.000000,4701227.000000,4823943.000000,65932852.93539418,,,,0.5
41734.726563,42663.949219,41338.160156,41911.601563,430.253113,444.493256,428.239502,438.803070,3091.696289,3206.790771,3075.911377,3157.751465,374.261353,380.777954,369.947296,377.102844,0.151959,0.153742,0.149607,0.151065,84.048515,91.796989,82.928528,89.206558,23,52764.796875,53977.578125,52263.421875,53009.121094,266171.562500,272097.875000,263642.375000,267302.437500,36735.074219,37580.796875,36386.011719,36914.773438,30713.253906,31415.642578,30421.414063,30836.376953,4824033.500000,4930459.000000,4778195.000000,4845882.000000,64178373.69647581,,,,0.5
41910.230469,42199.484375,39796.570313,41821.261719,438.785645,445.036163,408.698792,424.933777,3157.570557,3177.213379,2947.683594,3083.097900,377.110443,378.141418,350.509796,364.069214,0.151073,0.152135,0.139840,0.143359,89.257103,90.844009,80.860588,84.532616,23,53007.390625,53353.781250,50416.882813,52972.277344,267293.687500,268979.531250,253703.140625,266648.187500,36913.566406,37231.550781,35228.761719,36912.199219,30835.369141,31066.964844,29381.332031,30796.759766,4845724.000000,4887221.000000,4588156.500000,4821181.500000,146208474.38146436,17119.560546875,14942.830078125,7172.0,0.5
41819.507813,43001.156250,41407.753906,42735.855469,424.891205,467.281067,422.000916,463.518311,3082.990967,3247.511963,3061.140625,3238.111572,364.064697,374.386169,362.890778,369.830750,0.143351,0.164621,0.142647,0.153399,84.525459,90.856804,83.470993,89.501816,21,52970.050781,54105.820313,52427.804688,53752.300781,266637.000000,274089.375000,263970.281250,272398.343750,36910.648438,37828.117188,36550.128906,37599.601563,30795.466797,31556.312500,30499.792969,31347.347656,4820979.000000,4960185.000000,4786492.500000,4928934.500000,104389267.78901616,17294.5390625,15153.4501953125,7238.0,0.5
