Date,Open,High,Low,Close,Adj Close,Volume
2015-04-24,28212.574219,28259.714844,27350.529297,27513.955078,27513.955078,2551751839
2015-04-25,27510.027344,27667.783203,26927.314453,26933.619141,26933.619141,1660488084
2015-04-26,26935.998047,26999.527344,25563.558594,26094.615234,26094.615234,3441984804
2015-04-27,26094.496094,27779.625000,26034.125000,27312.546875,27312.546875,4594934880
2015-04-28,27274.787109,27328.263672,26545.210938,26838.349609,26838.349609,2551185036
2015-04-29,26806.978516,26970.080078,26621.683594,26866.634766,26866.634766,2253064770
2015-04-30,26852.953125,28601.427734,26749.417969,28212.244141,28212.244141,4040308142
2015-05-01,28187.630859,28632.906250,27886.611328,27886.611328,27886.611328,2260846448
2015-05-02,27918.095703,28324.957031,27918.095703,28229.187500,28229.187500,1506265680
2015-05-03,28223.181641,29227.718750,28127.412109,28874.207031,28874.207031,2221696233
2015-05-04,28873.966797,29155.382813,28594.273438,28703.671875,28703.671875,2548718106
2015-05-05,28683.736328,28728.400391,27906.814453,28317.992188,28317.992188,2869816963
2015-05-06,28333.341797,28355.562500,27379.351563,27431.375000,27431.375000,3532119936
2015-05-07,27417.050781,28647.169922,27312.187500,28408.878906,28408.878906,3479008680
2015-05-08,28393.318359,29491.429688,28324.527344,29212.349609,29212.349609,3287696445
2015-05-09,29201.087891,29684.441406,28706.357422,28969.054688,28969.054688,2370703995
2015-05-10,28956.716797,29236.904297,28611.720703,28787.460938,28787.460938,1799288180
2015-05-11,28787.820313,29319.728516,28705.970703,29085.597656,29085.597656,2509374153
2015-05-12,29084.037109,29167.578125,28847.894531,28890.039063,28890.039063,2310441132
2015-05-13,28924.308594,29066.576172,28003.261719,28171.410156,28171.410156,3239324318
2015-05-14,28151.984375,28343.261719,27890.232422,28244.306641,28244.306641,2910357177
2015-05-15,28247.406250,28473.683594,28242.539063,28339.148438,28339.148438,1947607538
2015-05-16,28343.798828,28350.121094,28063.634766,28165.968750,28165.968750,1322668519
2015-05-17,28148.912109,28389.240234,28148.912109,28257.582031,28257.582031,1328656019
2015-05-18,28267.724609,28382.177734,27890.550781,27954.378906,27954.378906,2012125773
2015-05-19,27943.466797,28091.095703,27973.357422,27979.767578,27979.767578,1718000397
2015-05-20,27972.890625,28474.087891,28057.517578,28365.322266,28365.322266,1878682274
2015-05-21,28365.080078,28604.181641,28317.419922,28488.390625,28488.390625,1828932345
2015-05-22,28485.607422,29292.191406,28435.207031,29202.283203,29202.283203,3280864500
2015-05-23,29194.748047,29284.537109,29000.955078,29022.947266,29022.947266,1774507500
2015-05-24,29035.583984,29400.326172,29015.537109,29290.246094,29290.246094,1398912480
2015-05-25,29287.085938,29303.332031,28760.859375,28844.431641,28844.431641,1754667435
2015-05-26,28843.701172,29206.087891,28893.482422,29155.783203,29155.783203,2019618000
2015-05-27,29149.513672,29361.773438,29314.675781,29354.281250,29354.281250,2330325270
2015-05-28,29351.064453,29487.798828,29318.814453,29386.363281,29386.363281,1711827888
2015-05-29,29382.525391,29393.347656,29178.783203,29425.984375,29425.984375,1837448550
2015-05-30,29425.488281,29425.613281,28799.230469,28960.447266,28960.447266,1749777246
2015-05-31,28934.384766,28948.906250,28499.935547,28596.503906,28596.503906,1830007284
2015-06-01,28601.845703,28750.949219,27602.250000,27830.082031,27830.082031,3257138020
2015-06-02,27826.085938,28100.490234,27720.080078,28008.603516,28008.603516,2537734360
2015-06-03,28000.292969,28252.673828,27798.669922,28076.136719,28076.136719,2206623320
2015-06-04,28063.460938,28241.054688,27881.279297,27903.662109,27903.662109,1832028359
2015-06-05,27882.517578,28358.984375,27834.884766,28256.220703,28256.220703,2268076965
2015-06-06,28262.878906,28352.562500,28184.246094,28340.003906,28340.003906,1398227715
2015-06-07,28337.113281,28412.228516,27949.503906,27991.625000,27991.625000,1672657856
2015-06-08,27991.373047,28547.617188,27972.980469,28456.019531,28456.019531,2911545936
2015-06-09,28462.121094,28721.439453,28386.277344,28479.828125,28479.828125,3525424454
2015-06-10,28473.238281,28247.101563,28004.187500,28113.023438,28113.023438,1954222776
2015-06-11,28119.414063,28477.291016,28142.916016,28389.240234,28389.240234,1781673440
2015-06-12,28389.240234,28500.880859,28306.396484,28372.878906,28372.878906,1729363649
2015-06-13,28365.230469,28702.275391,28277.638672,28671.433594,28671.433594,1641474861
2015-06-14,28676.369141,28974.431641,28622.333984,28791.181641,28791.181641,1499812152
2015-06-15,28776.263672,29351.339844,28787.935547,29226.326172,29226.326172,2457352261
2015-06-16,29219.167969,31062.445313,29132.732422,30970.478516,30970.478516,5136585280
2015-06-17,30961.591797,31813.812500,30412.673828,30801.531250,30801.531250,5419143904
2015-06-18,30819.322266,30926.087891,29998.326172,30627.861328,30627.861328,3810564600
2015-06-19,30632.289063,30900.289063,29900.476563,30000.925781,30000.925781,2939344045
2015-06-20,29991.603516,30150.804688,29512.902344,30075.251953,30075.251953,2527583465
2015-06-21,30061.515625,30076.722656,29666.828125,29949.005859,29949.005859,1301472493
2015-06-22,29952.074219,30583.042969,29992.130859,30478.566406,30478.566406,2183254500
2015-06-23,30470.792969,30571.720703,30121.746094,30258.503906,30258.503906,1871363582
2015-06-24,30256.767578,30239.642578,29787.783203,29787.783203,29787.783203,2148165865
2015-06-25,29769.205078,30078.269531,29769.205078,30007.527344,30007.527344,1993889829
2015-06-26,29983.429688,30188.312500,29940.494141,30169.115234,30169.115234,1731856475
2015-06-27,30163.542969,31128.335938,30110.041016,31085.111328,31085.111328,2537513110
2015-06-28,31080.777344,31107.652344,30337.882813,30526.257813,30526.257813,1855718384
2015-06-29,30490.707031,31524.267578,30565.519531,31531.468750,31531.468750,4261564114
2015-06-30,31528.037109,32752.097656,31350.826172,32200.011719,32200.011719,5450937120
2015-07-01,32233.427734,32494.175781,31421.835938,31893.142578,31893.142578,3333314936
2015-07-02,31884.632813,32277.417969,31268.972656,31425.892578,31425.892578,2651745776
2015-07-03,31431.675781,31620.470703,31186.185547,31478.060547,31478.060547,2337350640
2015-07-04,31497.093750,32106.919922,31215.759766,32036.798828,32036.798828,1918185120
2015-07-05,32026.853516,33476.007813,31768.480469,33284.871094,33284.871094,5405148201
2015-07-06,33186.332031,33986.968750,32807.761719,32993.839844,32993.839844,6028344672
2015-07-07,33108.265625,33271.832031,32394.250000,32618.343750,32618.343750,3535921728
2015-07-08,32590.773438,33133.222656,32300.035156,32729.783203,32729.783203,4469796774
2015-07-09,32734.859375,33036.957031,32247.962891,32762.355469,32762.355469,4904253028
2015-07-10,32753.593750,36178.722656,32705.138672,34967.890625,34967.890625,12321868600
2015-07-11,34966.171875,36638.628906,34800.472656,35976.933594,35976.933594,5045829126
2015-07-12,35980.003906,38588.722656,35902.062500,38074.992188,38074.992188,6908484400
2015-07-13,38070.089844,38106.675781,34690.804688,36094.953125,36094.953125,7669241501
2015-07-14,36092.480469,36526.769531,35362.531250,35447.183594,35447.183594,3542351032
2015-07-15,35518.832031,36189.734375,35354.117188,35411.355469,35411.355469,3405314874
2015-07-16,35437.742188,36068.839844,34138.015625,34521.968750,34521.968750,6142769964
2015-07-17,34522.218750,34771.535156,33722.449219,34671.292969,34671.292969,3422989084
2015-07-18,34653.804688,35050.300781,34001.746094,34104.218750,34104.218750,3124711626
2015-07-19,34087.593750,34199.621094,33807.960938,33966.445313,33966.445313,1903376550
2015-07-20,33952.164063,34671.757813,33877.066406,34671.757813,34671.757813,2822572792
2015-07-21,34659.453125,34888.824219,34107.890625,34161.917969,34161.917969,2839967195
2015-07-22,34140.121094,34458.347656,33935.445313,34389.386719,34389.386719,2405304690
2015-07-23,34404.152344,34469.078125,34122.613281,34194.191406,34194.191406,2295472131
2015-07-24,34188.738281,35809.519531,34123.238281,35685.933594,35685.933594,4604913726
2015-07-25,35671.820313,35989.839844,35404.187500,35737.800781,35737.800781,2557773738
2015-07-26,35730.746094,36276.906250,35615.125000,36216.964844,36216.964844,1983836802
2015-07-27,36211.152344,36694.687500,35482.828125,36195.031250,36195.031250,3771075840
2015-07-28,36196.140625,36529.355469,36314.031250,36382.343750,36382.343750,3145301352
2015-07-29,36389.390625,36395.816406,35678.398438,35885.992188,35885.992188,3057428592
2015-07-30,35825.644531,36007.539063,35629.000000,35691.914063,35691.914063,2683920990
2015-07-31,35688.691406,35822.250000,35072.769531,35273.828125,35273.828125,2928118072
2015-08-01,35278.289063,35308.773438,34463.640625,34895.996094,34895.996094,2353860400
2015-08-02,34753.242188,35078.988281,34391.394531,35049.789063,35049.789063,2197907244
2015-08-03,35073.601563,35401.257813,34743.289063,34858.085938,34858.085938,2661714695
2015-08-04,34857.839844,35497.230469,34843.777344,35444.039063,35444.039063,2722594149
2015-08-05,35397.933594,35513.468750,35003.035156,35167.597656,35167.597656,2511169280
2015-08-06,35170.593750,35184.687500,34683.449219,34752.480469,34752.480469,2344314475
2015-08-07,34772.937500,34838.707031,34479.421875,34727.250000,34727.250000,5277037008
2015-08-08,34746.753906,34769.859375,32382.787109,32418.439453,32418.439453,7270383930
2015-08-09,32433.218750,33164.441406,32352.728516,32957.769531,32957.769531,2957760968
2015-08-10,33006.878906,33290.882813,32729.966797,32960.894531,32960.894531,2614662622
2015-08-11,32944.945313,33819.878906,32940.445313,33819.878906,33819.878906,3181272212
2015-08-12,33846.398438,33885.554688,32950.011719,33110.539063,33110.539063,3333154220
