Date,BTC,NYSE,NASDAQ,LSE,BTC_Volume,NYSE_Volume,NASDAQ_Volume,LSE_Volume
2022-04-01,46281.64453125,16787.75,14261.5,8084.0,38162644287,4562940000,5002790000,557464.0
2022-04-04,46622.67578125,16829.75,14532.5498046875,8140.0,32499785455,4547350000,4630100000,402508.0
2022-04-05,45555.9921875,16645.05078125,14204.169921875,8360.0,29640604055,4800620000,4727710000,821786.0
2022-04-06,43206.73828125,16587.099609375,13888.8203125,8388.0,39393395788,4986830000,5360420000,772108.0
2022-04-07,43503.84765625,16631.44921875,13897.2998046875,8434.0,26101973106,4821490000,4856090000,922502.0
2022-04-08,42287.6640625,16689.94921875,13711.0,8504.0,27215995394,4083200000,4574080000,465601.0
2022-04-11,39521.90234375,16534.19921875,13411.9599609375,8410.0,33949912166,4266290000,4946680000,803235.0
2022-04-12,40127.18359375,16465.990234375,13371.5703125,8170.0,30991500854,4152090000,4991720000,973874.0
2022-04-13,41166.73046875,16614.7890625,13643.58984375,8116.0,27691105228,3828150000,4909720000,494198.0
2022-04-14,39935.515625,16511.509765625,13351.080078125,8150.0,24342001973,4083090000,4642240000,826162.0
2022-04-18,40826.21484375,16466.2109375,13332.3603515625,7960.0,33705182072,3910490000,4365230000,426903.0
2022-04-19,41502.75,16658.900390625,13619.66015625,7960.0,25303206547,4108120000,4562840000,426903.0
2022-04-20,41374.37890625,16761.349609375,13453.0703125,8098.0,27819532341,4290450000,4678930000,443138.0
2022-04-21,40527.36328125,16499.330078125,13174.650390625,8010.0,35372786395,4636890000,5233110000,551275.0
2022-04-22,39740.3203125,16056.8701171875,12839.2900390625,8016.0,28011716745,4651940000,4475090000,851875.0
2022-04-25,40458.30859375,16054.759765625,13004.849609375,8068.0,35445730570,5240040000,4845160000,803036.0
2022-04-26,38117.4609375,15694.240234375,12490.740234375,8084.0,34569088416,4689970000,5168160000,705064.0
2022-04-27,39241.12109375,15741.8203125,12488.9296875,7960.0,30981015184,4769680000,4810720000,864199.0
2022-04-28,39773.828125,16032.6796875,12871.5302734375,7872.0,33903704907,4854180000,5067150000,551752.0
2022-04-29,38609.82421875,15615.25,12334.6396484375,7916.0,30882994649,5084030000,4733070000,1447611.0
2022-05-02,38529.328125,15609.2802734375,12536.01953125,7792.0,32922642426,5163790000,4918240000,798329.0
2022-05-03,37750.453125,15729.5302734375,12563.759765625,7792.0,27326943244,4582050000,4547280000,798329.0
2022-05-04,39698.37109375,16119.6103515625,12964.8603515625,7492.0,36754404490,5136360000,5498050000,573967.0
2022-05-05,36575.140625,15652.6103515625,12317.6904296875,7458.0,43106256317,5077030000,5308920000,516979.0
2022-05-06,36040.921875,15566.5595703125,12144.66015625,7296.0,37795577489,5116940000,5324480000,1094185.0
2022-05-09,30296.953125,15057.8701171875,11623.25,7050.0,63355494961,5954520000,5939140000,590184.0
2022-05-10,31022.90625,15025.740234375,11737.669921875,7252.0,59811038817,5885820000,6218260000,913093.0
2022-05-11,28936.35546875,14902.1396484375,11364.240234375,7220.0,70388855818,5816140000,6152370000,1034849.0
2022-05-12,29047.751953125,14931.099609375,11370.9599609375,7220.0,66989173272,6286450000,6679470000,653258.0
2022-05-13,29283.103515625,15257.3603515625,11805.0,7220.0,42841124537,5183340000,5894020000,366287.0
2022-05-16,29862.91796875,15259.8203125,11662.7900390625,7146.0,32613897286,4415030000,4930250000,481347.0
2022-05-17,30425.857421875,15541.91015625,11984.51953125,7324.0,29101473475,4841410000,5093960000,663849.0
2022-05-18,28720.271484375,15044.51953125,11418.150390625,7226.0,31285268319,5103220000,5064120000,1330123.0
2022-05-19,30314.333984375,15035.8701171875,11388.5,7166.0,33773447707,5113550000,5154410000,500196.0
2022-05-20,29200.740234375,15080.98046875,11354.6201171875,7270.0,30749382605,5130730000,5434370000,494729.0
2022-05-23,29098.91015625,15342.9599609375,11535.26953125,7304.0,31483454557,4420030000,4552200000,419519.0
2022-05-24,29655.5859375,15290.3798828125,11264.4501953125,7306.0,26616506245,4923190000,4724430000,1270490.0
2022-05-25,29562.361328125,15412.1904296875,11434.740234375,7326.0,27525063551,4802560000,4519690000,880074.0
2022-05-26,29267.224609375,15664.0,11740.650390625,7390.0,36774325352,4709970000,4672620000,544206.0
2022-05-27,28627.57421875,15942.6201171875,12131.1298828125,7558.0,36582005748,4375620000,4793900000,916698.0
2022-05-31,31792.310546875,15827.0498046875,12081.3896484375,7402.0,33538210634,6822640000,6045500000,1287807.0
2022-06-01,29799.080078125,15709.6103515625,11994.4599609375,7144.0,41135817341,4531800000,4719900000,1179791.0
2022-06-02,30467.48828125,15960.5302734375,12316.900390625,7328.0,29083562061,4405790000,4445840000,492869.0
2022-06-03,29704.390625,15797.169921875,12012.73046875,7328.0,26175547452,3711110000,4130040000,492869.0
2022-06-06,31370.671875,15848.4501953125,12061.3701171875,7328.0,31947336829,4332700000,4647010000,492869.0
2022-06-07,31155.478515625,16019.5595703125,12175.23046875,7126.0,40770974039,4248210000,4411240000,539375.0
2022-06-08,30214.35546875,15843.830078125,12086.26953125,7098.0,30242059107,4159470000,4708980000,650652.0
2022-06-09,30111.998046875,15472.4599609375,11754.23046875,7110.0,21692004719,4134170000,5408460000,466396.0
2022-06-10,29083.8046875,15096.6904296875,11340.01953125,7052.0,29867476527,4889640000,5152020000,592503.0
2022-06-13,22487.388671875,14527.900390625,10809.23046875,6866.0,68204556440,5636890000,5937320000,971857.0
2022-06-14,22206.79296875,14444.6396484375,10828.349609375,6738.0,50913575242,5153890000,4819890000,722591.0
2022-06-15,22572.83984375,14595.23046875,11099.150390625,7088.0,54912007015,5530480000,5368500000,3137217.0
2022-06-16,20381.650390625,14142.1904296875,10646.099609375,7254.0,31183975654,5644930000,5696630000,1010729.0
2022-06-17,20471.482421875,14097.0498046875,10798.349609375,7130.0,27132421514,8520740000,7452830000,1378755.0
2022-06-21,20710.59765625,14414.25,11069.2998046875,7166.0,28970212744,5292260000,5226260000,336291.0
2022-06-22,19987.029296875,14352.7802734375,11053.080078125,7338.0,28574793478,5058990000,5238180000,1183876.0
2022-06-23,21085.876953125,14402.1201171875,11232.1904296875,7464.0,26188097173,5098640000,5258200000,682834.0
2022-06-24,21231.65625,14811.5498046875,11607.6201171875,7600.0,24957784918,8120260000,9468130000,711087.0
2022-06-27,20735.478515625,14835.2998046875,11524.5498046875,7664.0,20965695707,4325310000,5047860000,925756.0
2022-06-28,20280.634765625,14667.3203125,11181.5400390625,7748.0,21381535161,4270120000,5433220000,568128.0
2022-06-29,20104.0234375,14599.58984375,11177.8896484375,7700.0,23552740328,4211240000,5650860000,295393.0
2022-06-30,19784.7265625,14487.6396484375,11028.740234375,7632.0,26267239923,4840070000,5654520000,470202.0
2022-07-01,19269.3671875,14636.759765625,11127.849609375,7558.0,30767551159,4046950000,4865730000,493275.0
2022-07-05,20190.115234375,14499.490234375,11322.240234375,7430.0,26715546990,5076590000,5053570000,956510.0
2022-07-06,20548.24609375,14465.2900390625,11361.849609375,7668.0,24598943708,4417720000,4851170000,610406.0
2022-07-07,21637.587890625,14676.5,11621.349609375,7582.0,25814972520,4057770000,4685050000,1011976.0
2022-07-08,21731.1171875,14642.330078125,11635.3095703125,7612.0,49899834488,3521620000,4526570000,1037796.0
2022-07-11,19970.556640625,14502.4296875,11372.599609375,7662.0,24150249025,3423480000,4362910000,255032.0
2022-07-12,19323.9140625,14395.0400390625,11264.73046875,7730.0,25810220018,3817210000,4317860000,638302.0
2022-07-13,20212.07421875,14340.2802734375,11247.580078125,7674.0,33042430345,4109390000,4433060000,385931.0
2022-07-14,20569.919921875,14171.240234375,11251.1904296875,7626.0,31158743333,4199690000,4481070000,513470.0
2022-07-15,20836.328125,14449.6796875,11452.419921875,7550.0,25905575359,4143800000,4369060000,730547.0
2022-07-18,22485.689453125,14403.1796875,11360.0498046875,7650.0,39974475562,4046870000,5057920000,368473.0
2022-07-19,23389.43359375,14766.599609375,11713.150390625,7688.0,48765202697,4041070000,5302740000,355501.0
2022-07-20,23231.732421875,14778.4697265625,11897.650390625,7796.0,42932549127,4185300000,5467080000,839507.0
2022-07-21,23164.62890625,14871.1298828125,12059.6103515625,7894.0,33631012204,4132790000,4680930000,498712.0
2022-07-22,22714.978515625,14790.7900390625,11834.1103515625,7852.0,31421555646,3979240000,4721880000,575775.0
2022-07-25,21361.701171875,14899.08984375,11782.669921875,7812.0,35574561406,3568340000,4346520000,254263.0
2022-07-26,21239.75390625,14793.5498046875,11562.5703125,7830.0,28624673855,3778950000,4349760000,403944.0
2022-07-27,22930.548828125,15031.0400390625,12032.419921875,7868.0,31758955233,4112180000,4588480000,321603.0
2022-07-28,23843.88671875,15198.8095703125,12162.58984375,7908.0,40212386158,4413000000,4924950000,315158.0
2022-07-29,23804.6328125,15327.7099609375,12390.6904296875,7998.0,35887249746,4616360000,4907410000,603959.0
2022-08-01,23314.19921875,15286.009765625,12368.98046875,7988.0,25849159141,4202810000,4396390000,299625.0
2022-08-02,22978.1171875,15162.6796875,12348.759765625,8004.0,28389250717,4727710000,4792140000,289048.0
2022-08-03,22846.5078125,15267.16015625,12668.16015625,8120.0,26288169966,4351760000,5667990000,1283247.0
2022-08-04,22630.95703125,15224.2099609375,12720.580078125,8144.0,25120229769,4283320000,5451470000,510607.0
2022-08-05,23289.314453125,15273.23046875,12657.5498046875,8278.0,28881249043,4085940000,4911300000,788896.0
2022-08-08,23809.486328125,15305.7998046875,12644.4599609375,8306.0,28575544847,4221090000,5238600000,336004.0
2022-08-09,23164.318359375,15264.7900390625,12493.9296875,8332.0,23555719219,3913090000,5307340000,729853.0
2022-08-10,23947.642578125,15552.7001953125,12854.7998046875,8280.0,32837431722,4546010000,5196210000,684751.0
2022-08-11,23957.529296875,15602.9296875,12779.91015625,8302.0,37127036580,4630200000,5815960000,786566.0
2022-08-12,24402.818359375,15804.3798828125,13047.1904296875,8184.0,27265804688,3788010000,4782610000,441598.0
2022-08-15,24136.97265625,15794.330078125,13128.0498046875,8440.0,35123501685,3696830000,4476040000,927510.0
2022-08-16,23883.291015625,15846.7900390625,13102.5498046875,8372.0,27753685646,4329820000,5028410000,379597.0
2022-08-17,23335.998046875,15734.1103515625,12938.1201171875,8434.0,30931623076,3885030000,5229520000,324298.0
2022-08-18,23212.73828125,15763.900390625,12965.33984375,8532.0,23747613147,3340330000,4724350000,1950726.0
2022-08-19,20877.552734375,15588.3203125,12705.2197265625,8560.0,40509610260,3761340000,4628170000,798193.0
2022-08-22,21398.908203125,15341.849609375,12381.5703125,8582.0,31666498758,3907430000,4270980000,463929.0
2022-08-23,21528.087890625,15338.150390625,12381.2998046875,8334.0,31878280659,3823520000,3836180000,505285.0
2022-08-24,21395.01953125,15392.0595703125,12431.5302734375,8400.0,31962253368,3583630000,3917170000,445507.0
2022-08-25,21600.904296875,15595.240234375,12639.26953125,8410.0,31028679593,3566870000,4323470000,220033.0
2022-08-26,20260.01953125,15178.2099609375,12141.7099609375,8268.0,42326789564,3832750000,4530000000,955519.0
2022-08-29,20297.994140625,15118.849609375,12017.669921875,8176.0,32637854078,3396510000,4209850000,556715.0
2022-08-30,19796.80859375,14931.419921875,11883.1396484375,8176.0,34483360283,3835860000,4681520000,556715.0
2022-08-31,20049.763671875,14801.240234375,11816.2001953125,8102.0,33225232872,4542490000,4952010000,776265.0
2022-09-01,20127.140625,14771.900390625,11785.1298828125,7928.0,30182031010,4152250000,4792890000,464103.0
2022-09-02,19969.771484375,14689.5,11630.8603515625,8006.0,29123998928,3665850000,4257410000,696088.0
2022-09-06,18837.66796875,14631.51953125,11544.91015625,7968.0,43403978910,4127340000,4622940000,486356.0
2022-09-07,19290.32421875,14844.5703125,11791.900390625,7944.0,35239757134,3890320000,4445640000,1153944.0
2022-09-08,19329.833984375,14961.76953125,11862.1298828125,8004.0,32194477850,3966850000,4329910000,754332.0
2022-09-09,21381.15234375,15190.7900390625,12112.3095703125,8004.0,48469528171,3901940000,4401590000,602172.0
2022-09-12,22370.44921875,15352.1796875,12266.41015625,8098.0,50212088965,3814200000,4146680000,508809.0
2022-09-13,20296.70703125,14820.7900390625,11633.5703125,8004.0,51091116622,4224550000,5188380000,680104.0
2022-09-14,20241.08984375,14843.2099609375,11719.6796875,7900.0,37872380889,4293240000,4861530000,639740.0
2022-09-15,19701.2109375,14722.0302734375,11552.3603515625,7802.0,36389011503,4441830000,4805910000,507349.0
2022-09-16,19772.583984375,14573.91015625,11448.400390625,7786.0,30123362273,7954650000,7451840000,2576114.0
2022-09-19,19544.12890625,14674.4599609375,11535.01953125,7548.0,40177002624,3766850000,4168670000,660660.0
2022-09-20,18890.7890625,14474.7197265625,11425.0498046875,7548.0,36791346508,4058050000,4028100000,660660.0
2022-09-21,18547.400390625,14236.6103515625,11220.1904296875,7728.0,46363793975,4078330000,4471000000,1151781.0
2022-09-22,19413.55078125,14116.58984375,11066.8095703125,7468.0,41135767926,4284600000,4916470000,911875.0
2022-09-23,19297.638671875,13796.990234375,10867.9296875,7468.0,38896078052,5144270000,5134350000,635940.0
2022-09-26,19222.671875,13580.3896484375,10802.919921875,7489.15185546875,44148798321,4886140000,4697730000,627075.0
2022-09-27,19110.546875,13541.759765625,10829.5,7622.0,58571439619,4577740000,4445050000,789364.0
2022-09-28,19426.720703125,13833.1796875,11051.6396484375,7696.0,53071298734,4684850000,4556100000,657600.0
2022-09-29,19573.05078125,13608.2900390625,10737.509765625,7598.0,41037843771,4681810000,4516630000,1048800.0
2022-09-30,19431.7890625,13472.1796875,10575.6201171875,7628.0,43975248085,5645360000,4649710000,703665.0
2022-10-03,19623.580078125,13855.7197265625,10815.4296875,7640.0,30484729489,4806680000,4415440000,526075.0
2022-10-04,20336.84375,14319.490234375,11176.41015625,7718.0,35887278685,5146580000,5004780000,666728.0
2022-10-05,20160.716796875,14262.0302734375,11148.6396484375,7790.0,33223790572,4293180000,4091860000,992626.0
2022-10-06,19955.443359375,14087.3798828125,11073.3095703125,7682.0,34711412966,4252100000,4423320000,700393.0
2022-10-07,19546.849609375,13798.259765625,10652.400390625,7546.0,29227315390,4449660000,4634190000,459594.0
2022-10-10,19141.484375,13693.5703125,10542.099609375,7540.0,27425022774,3834320000,3989640000,330151.0
2022-10-11,19051.41796875,13608.08984375,10426.1904296875,7434.0,28711532910,4759030000,4738840000,619928.0
2022-10-12,19157.4453125,13546.7998046875,10417.099609375,7356.0,24950173846,4006830000,4091030000,423783.0
2022-10-13,19382.904296875,13888.9697265625,10649.150390625,7300.0,44219840004,5021680000,5300080000,625011.0
2022-10-14,19185.65625,13607.3095703125,10321.3896484375,7292.0,38452356727,4243030000,4393000000,492402.0
2022-10-17,19550.7578125,13923.2099609375,10675.7998046875,7324.0,27472552998,4352780000,4439190000,784167.0
2022-10-18,19334.416015625,14089.2001953125,10772.400390625,7474.0,30580012344,4483740000,5047360000,1537208.0
2022-10-19,19139.53515625,13947.259765625,10680.509765625,7460.0,22425387184,4223800000,4955090000,318381.0
2022-10-20,19053.740234375,13840.4697265625,10614.83984375,7416.0,24493974420,4496620000,4628010000,553971.0
2022-10-21,19172.46875,14144.0498046875,10859.7197265625,7350.0,32459287866,5078020000,4706440000,616734.0
2022-10-24,19345.572265625,14226.1103515625,10952.6103515625,7366.0,30202235805,4747930000,4808710000,542671.0
2022-10-25,20095.857421875,14440.6904296875,11199.1201171875,7440.0,47761524910,4843120000,5141760000,367882.0
2022-10-26,20770.44140625,14531.6904296875,10970.990234375,7546.0,58895950537,4817310000,5224440000,1193975.0
2022-10-27,20285.8359375,14569.900390625,10792.669921875,7578.0,49625110402,4687320000,4773520000,638179.0
2022-10-28,20595.3515625,14795.6298828125,11102.4501953125,7586.0,43994715910,4459410000,4731940000,382855.0
2022-10-31,20495.7734375,14747.0302734375,10988.150390625,7566.0,45668466815,4820620000,4753740000,388008.0
2022-11-01,20485.2734375,14790.7099609375,10890.849609375,7620.0,39819303159,4481210000,4677520000,390806.0
2022-11-02,20159.50390625,14497.849609375,10524.7998046875,7660.0,55552169483,4899000000,5436420000,435334.0
2022-11-03,20209.98828125,14455.669921875,10342.9404296875,7612.0,43228750179,4625290000,5102190000,280491.0
2022-11-04,21147.23046875,14702.76953125,10475.25,7700.0,64072727950,5400180000,5453750000,367999.0
2022-11-07,20602.81640625,14808.6298828125,10564.51953125,7750.0,53510852236,4341620000,4456690000,689491.0
2022-11-08,18541.271484375,14889.2998046875,10616.2001953125,7786.0,118992465607,4607640000,5134500000,616093.0
2022-11-09,15880.7802734375,14587.759765625,10353.169921875,7888.0,102905151606,4645010000,4977460000,581520.0
2022-11-10,17586.771484375,15234.7197265625,11114.150390625,8072.0,83202283721,5781260000,6433000000,534333.0
2022-11-11,17034.29296875,15352.6904296875,11323.330078125,8220.0,55871616488,5593310000,5867750000,865236.0
2022-11-14,16618.19921875,15228.98046875,11196.2197265625,8022.0,49630243054,4561930000,5004060000,867066.0
2022-11-15,16884.61328125,15381.0,11358.41015625,7986.0,36599436183,5015310000,5617310000,374387.0
2022-11-16,16669.439453125,15265.25,11183.66015625,7996.0,33925512989,4165320000,4585190000,718489.0
2022-11-17,16687.517578125,15223.9599609375,11144.9599609375,8036.0,27868914022,4051780000,4354360000,296251.0
2022-11-18,16697.77734375,15309.76953125,11146.0595703125,8122.0,26862218609,4037360000,4175420000,463213.0
2022-11-21,15787.2841796875,15278.259765625,11024.509765625,8166.0,37429485518,3850690000,3977130000,446576.0
2022-11-22,16189.76953125,15481.759765625,11174.41015625,8164.0,30726828760,3887990000,4186360000,302587.0
2022-11-23,16610.70703125,15545.51953125,11285.3203125,8232.0,32958875628,3279720000,4431530000,258015.0
2022-11-25,16521.841796875,15605.669921875,11226.3603515625,8116.0,18678255976,1706460000,2184080000,264847.0
2022-11-28,16217.322265625,15370.4404296875,11049.5,8138.0,27743025156,3615430000,4271360000,376563.0
2022-11-29,16444.982421875,15433.4599609375,10983.7802734375,8044.0,23581685468,3546040000,4592830000,637323.0
2022-11-30,17168.56640625,15780.01953125,11468.0,8248.0,29523576583,6579360000,6653460000,902872.0
2022-12-01,16967.1328125,15761.1201171875,11482.4501953125,8270.0,22895392882,4527130000,5158120000,588110.0
2022-12-02,17088.66015625,15767.01953125,11461.5,8272.0,19539705127,4012620000,4523010000,547374.0
2022-12-05,16974.826171875,15474.7900390625,11239.9404296875,7980.0,22209086834,4280820000,4510030000,609200.0
2022-12-06,17089.50390625,15328.4599609375,11014.8896484375,7850.0,19889922369,4368380000,4713330000,555836.0
2022-12-07,16848.126953125,15311.7900390625,10958.5498046875,7888.0,19675404389,4118050000,4343860000,371247.0
2022-12-08,17233.474609375,15399.9404296875,11082.0,7380.0,20496603770,4006900000,4281800000,1082759.0
2022-12-09,17133.15234375,15291.0498046875,11004.6201171875,7406.0,20328426366,3888260000,4337440000,778074.0
2022-12-12,17206.4375,15468.669921875,11143.740234375,7626.0,19617581341,3904130000,4829990000,1381736.0
2022-12-13,17781.318359375,15562.5400390625,11256.8095703125,7608.0,26634741631,5079360000,6126890000,1129142.0
2022-12-14,17815.650390625,15494.98046875,11170.8896484375,7614.0,25534481470,4472340000,5485150000,710143.0
2022-12-15,17364.865234375,15182.2802734375,10810.5302734375,7468.0,20964448341,4493900000,5536070000,595533.0
2022-12-16,16647.484375,15018.169921875,10705.41015625,7340.0,24031608960,7493660000,7968170000,1549565.0
2022-12-19,16439.6796875,14938.0302734375,10546.0302734375,7134.0,17221074814,3969610000,4631820000,484631.0
2022-12-20,16906.3046875,15000.6201171875,10547.1103515625,7104.0,22722096615,3985370000,4707190000,465770.0
2022-12-21,16817.53515625,15219.5498046875,10709.3701171875,7154.0,14882945045,3775200000,4401420000,705477.0
2022-12-22,16830.341796875,15081.5302734375,10476.1201171875,7188.0,16441573050,3956950000,5125070000,533928.0
2022-12-23,16796.953125,15188.4501953125,10497.8603515625,7130.0,15329265213,2819280000,3544680000,141614.0
2022-12-27,16717.173828125,15218.259765625,10353.23046875,7128.0,15748580239,3030300000,3827290000,490323.0
2022-12-28,16552.572265625,15037.3203125,10213.2900390625,7128.0,17005713920,3083520000,3842970000,490323.0
2022-12-29,16642.341796875,15241.2099609375,10478.08984375,7212.0,14472237479,3003680000,4154100000,457006.0
2022-12-30,16602.5859375,15184.3095703125,10466.48046875,7136.0,15929162910,2979870000,3959030000,226505.0
2023-01-03,16679.857421875,15154.4501953125,10386.98046875,7146.0,13903079207,3959140000,4780650000,1077722.0
2023-01-04,16863.23828125,15350.2998046875,10458.759765625,7174.0,18421743322,4414080000,5085380000,957324.0
2023-01-05,16836.736328125,15225.400390625,10305.240234375,7126.0,13692758566,3893450000,4764270000,579331.0
2023-01-06,16951.96875,15539.740234375,10569.2900390625,7160.0,14413662913,3923560000,5199780000,640313.0
2023-01-09,17196.5546875,15514.4404296875,10635.650390625,7286.0,18624736866,4311770000,5132190000,919276.0
2023-01-10,17446.29296875,15608.169921875,10742.6298828125,7280.0,15808338949,3851030000,4710680000,764024.0
2023-01-11,17934.896484375,15749.08984375,10931.669921875,7366.0,18372283782,4303360000,5284390000,996388.0
2023-01-12,18869.587890625,15859.5498046875,11001.099609375,7372.0,34971338710,4440260000,5681240000,836585.0
2023-01-13,19909.57421875,15918.3701171875,11079.16015625,7444.0,29225029694,3939700000,5077990000,496843.0
2023-01-17,21161.51953125,15883.5595703125,11095.1103515625,7460.0,24999983362,4235560000,5138410000,1095707.0
2023-01-18,20688.78125,15649.1298828125,10957.009765625,7570.0,30005625418,4298710000,5288630000,913407.0
2023-01-19,21086.79296875,15569.6298828125,10852.26953125,7498.0,21152848261,3991500000,4660800000,977754.0
2023-01-20,22676.552734375,15777.5498046875,11140.4296875,7490.0,28799154319,4013360000,5980110000,900639.0
2023-01-23,22934.431640625,15880.08984375,11364.41015625,7328.0,26518700512,3945210000,5997810000,1070813.0
2023-01-24,22636.46875,15868.2197265625,11334.26953125,7264.0,26405069715,3320430000,5670860000,1312243.0
2023-01-25,23117.859375,15889.26953125,11313.3603515625,7296.0,30685366709,3724020000,5485570000,1064852.0
2023-01-26,23032.77734375,15985.8701171875,11512.41015625,7324.0,26357839322,3809590000,5732890000,666550.0
2023-01-27,23078.728515625,15962.580078125,11621.7099609375,7386.0,25383335641,3907760000,6243800000,694728.0
2023-01-30,22840.138671875,15818.900390625,11393.8095703125,7388.0,27205595568,3802000000,5122320000,922324.0
2023-01-31,23139.283203125,16036.3896484375,11584.5498046875,7406.0,22837828665,4679320000,5695150000,717564.0
2023-02-01,23723.76953125,16121.25,11816.3203125,7408.0,26683255504,4856930000,6336040000,512207.0
2023-02-02,23471.87109375,16122.580078125,12200.8203125,7510.0,32066936882,5624360000,7038210000,605383.0
2023-02-03,23449.322265625,15999.400390625,12006.9501953125,7644.0,27083066007,4694510000,5954490000,508904.0
2023-02-06,22760.109375,15895.3603515625,11887.4501953125,7628.0,23825006542,4114240000,5538350000,505433.0
2023-02-07,23264.291015625,16021.6201171875,12113.7900390625,7564.0,27187964471,4355860000,5720240000,457967.0
2023-02-08,22939.3984375,15934.7197265625,11910.51953125,7594.0,25371367758,4029820000,5052870000,563340.0
2023-02-09,21819.0390625,15828.599609375,11789.580078125,7656.0,32572572185,4270200000,5536290000,828897.0
2023-02-10,21651.18359375,15910.6904296875,11718.1201171875,7624.0,27078406594,3891520000,4885030000,585085.0
2023-02-13,21808.1015625,16052.25,11891.7900390625,7632.0,23918742607,3448620000,4752880000,673791.0
2023-02-14,22220.8046875,16025.1103515625,11960.150390625,7658.0,26792596581,3929200000,5032430000,585257.0
2023-02-15,24307.841796875,16016.08984375,12070.58984375,7738.0,32483312909,4075980000,5056640000,369653.0
2023-02-16,23623.474609375,15873.7802734375,11855.830078125,7696.0,39316664596,4143660000,5159410000,546823.0
2023-02-17,24565.6015625,15840.16015625,11787.26953125,7614.0,41358451255,4045480000,4925230000,732900.0
2023-02-21,24436.353515625,15572.51953125,11492.2998046875,7572.0,31252098714,4121590000,5002540000,1088148.0
2023-02-22,24188.84375,15530.830078125,11507.0703125,7500.0,30199996781,4079320000,4671270000,1049450.0
2023-02-23,23947.4921875,15584.9296875,11590.400390625,7500.0,30476264066,3952940000,4714580000,575597.0
2023-02-24,23198.126953125,15464.4599609375,11394.9404296875,7538.0,26811744928,3877700000,4432650000,571727.0
2023-02-27,23522.87109375,15492.9296875,11466.98046875,7518.0,22660763494,3836950000,4494000000,558888.0
2023-02-28,23147.353515625,15428.9697265625,11455.5400390625,7432.0,20535363434,5043400000,5340950000,1429146.0
2023-03-01,23646.55078125,15436.2998046875,11379.48046875,7448.0,24662841200,4249480000,4927530000,846875.0
2023-03-02,23475.466796875,15524.51953125,11462.98046875,7424.0,20386398516,4244900000,5313760000,1777716.0
2023-03-03,22362.6796875,15721.0595703125,11689.009765625,7568.0,26062404610,4084730000,5102210000,851288.0
2023-03-06,22429.7578125,15694.33984375,11675.740234375,7484.0,17353192895,4000870000,4982880000,505205.0
2023-03-07,22219.76953125,15439.01953125,11530.330078125,7446.0,22765452204,3922500000,5422820000,904828.0
2023-03-08,21718.080078125,15440.6396484375,11576.0,7462.0,22536575684,3535570000,5085970000,7750219.0
2023-03-09,20363.021484375,15140.7900390625,11338.349609375,7386.0,30364664171,4445260000,5061790000,4532601.0
2023-03-10,20187.244140625,14894.1796875,11138.8896484375,7362.0,39578257695,5518190000,6193500000,5322507.0
2023-03-13,24197.533203125,14764.3701171875,11188.83984375,7294.0,49466362688,6558020000,6201490000,12376183.0
2023-03-14,24746.07421875,14944.740234375,11428.150390625,7306.0,54622230164,5665870000,5533120000,1450668.0
2023-03-15,24375.9609375,14662.5498046875,11434.0498046875,7206.0,43655701450,6594010000,5912430000,1148799.0
2023-03-16,25052.7890625,14830.98046875,11717.2802734375,7326.0,33866061747,5695790000,5498920000,2223339.0
2023-03-17,27423.9296875,14599.0498046875,11630.509765625,7470.0,50730261335,9354280000,7903090000,3117905.0
2023-03-20,27767.236328125,14777.7001953125,11675.5400390625,7516.0,44774027664,5347140000,4970630000,1752733.0
2023-03-21,28175.81640625,14985.9501953125,11860.1103515625,7740.0,36102192830,4920240000,4829870000,1071731.0
2023-03-22,27307.4375,14741.080078125,11669.9599609375,7682.0,33382021890,4533010000,4981590000,3814922.0
2023-03-23,28333.97265625,14693.01953125,11787.400390625,7780.0,24220433689,4991600000,4917460000,920195.0
2023-03-24,27493.28515625,14758.5703125,11823.9599609375,7750.0,25980310960,4583970000,4363650000,1624708.0
2023-03-27,27139.888671875,14894.849609375,11768.83984375,7802.0,18188895178,4233540000,4330320000,882327.0
2023-03-28,27268.130859375,14949.349609375,11716.080078125,7794.0,17783600385,4014600000,4036910000,2241503.0
2023-03-29,28348.44140625,15123.9599609375,11926.240234375,7864.0,20684945906,4145250000,4493540000,1429615.0
2023-03-30,28033.5625,15200.58984375,12013.4697265625,7828.0,22435349951,3930860000,4738880000,1251125.0
2023-03-31,28478.484375,15374.91015625,12221.91015625,7868.0,19001327598,4525120000,5521150000,1260966.0
2023-04-03,27790.220703125,15487.759765625,12189.4501953125,7740.0,19556501327,4234700000,4816440000,890254.0
2023-04-04,28168.08984375,15374.1103515625,12126.330078125,7852.0,15284538859,4227800000,4298760000,1383661.0
2023-04-05,28177.984375,15368.259765625,11996.8603515625,7888.0,17052315986,3968020000,4378590000,780347.0
2023-04-06,28044.140625,15379.1298828125,12087.9599609375,8022.0,13837809380,3486690000,3862800000,689035.0
2023-04-10,29652.98046875,15427.1796875,12084.3603515625,7928.0,19282400094,3423650000,4334070000,1843801.0
2023-04-11,30235.05859375,15520.919921875,12031.8798828125,7928.0,20121259843,3665830000,4676960000,1843801.0
2023-04-12,30139.052734375,15500.9296875,11929.33984375,7978.0,18651929926,3633120000,4909770000,1459663.0
